date,sku,type,sz,wght
29/10/19,TM,procure,100,154.4
29/10/19,TM,procure,100,154.45
29/10/19,TM,sold,200,163
29/10/19,TM,procure,100,162.15
29/10/19,TM,sold,100,162.65
29/10/19,TM,procure,10,165.25
29/10/19,TM,procure,10,164.1
29/10/19,TM,sold,10,165.1
29/10/19,TM,sold,10,166.25
29/10/19,TM,procure,200,168.15
29/10/19,TM,sold,200,169.15
29/10/19,TM,procure,190,168.5
29/10/19,TM,procure,10,168.5
29/10/19,TM,sold,200,168.7
29/10/19,TM,procure,50,168.4
29/10/19,TM,procure,50,168.4
29/10/19,TM,procure,20,168.4
29/10/19,TM,procure,80,168.4
29/10/19,TM,procure,10,166.95
29/10/19,TM,sold,10,167.3
29/10/19,TM,sold,2,167.45
29/10/19,TM,sold,2,167.45
29/10/19,TM,sold,6,167.45
29/10/19,TM,procure,10,167.35
29/10/19,TM,procure,10,167.2
29/10/19,TM,procure,10,167.1
29/10/19,TM,procure,10,167
29/10/19,TM,procure,10,166.9
29/10/19,TM,procure,10,166.8
29/10/19,TM,procure,10,166.8
29/10/19,TM,procure,10,166.7
29/10/19,TM,procure,10,166.6
29/10/19,TM,sold,10,167.1
29/10/19,TM,sold,10,167.2
29/10/19,TM,sold,10,167.1
29/10/19,TM,sold,10,167.2
29/10/19,TM,procure,10,166.7
29/10/19,TM,procure,10,167.2
29/10/19,TM,sold,10,167.3
29/10/19,TM,sold,10,167.4
29/10/19,TM,sold,2,167.6
29/10/19,TM,sold,8,167.6
29/10/19,TM,sold,1,167.5
29/10/19,TM,sold,9,167.5
29/10/19,TM,sold,10,167.7
29/10/19,TM,sold,10,167.7
29/10/19,TM,sold,10,167.85
29/10/19,TM,procure,10,166.6
29/10/19,TM,sold,10,167.6
29/10/19,TM,sold,10,167.45
29/10/19,TM,procure,10,167.2
29/10/19,TM,procure,10,167.1
29/10/19,TM,procure,20,167.15
29/10/19,TM,procure,10,166.95
29/10/19,TM,procure,10,166.9
29/10/19,TM,procure,10,166.8
29/10/19,TM,procure,10,166.7
29/10/19,TM,procure,10,166.6
29/10/19,TM,sold,10,167
29/10/19,TM,sold,10,167.1
29/10/19,TM,sold,10,167.2
29/10/19,TM,sold,10,167.3
29/10/19,TM,sold,10,167.4
29/10/19,TM,procure,5,166.9
29/10/19,TM,procure,15,166.9
29/10/19,TM,procure,20,166.8
29/10/19,TM,sold,20,167.3
29/10/19,TM,sold,10,167.4
29/10/19,TM,sold,10,167.4
29/10/19,TM,sold,20,167.4
29/10/19,TM,sold,5,167.5
29/10/19,TM,sold,100,167.5
29/10/19,TM,sold,95,167.5
29/10/19,TM,sold,10,167.7
29/10/19,TM,sold,20,167.65
29/10/19,TM,procure,30,167.7
29/10/19,TM,procure,30,167.5
29/10/19,TM,procure,30,167.4
29/10/19,TM,procure,30,167.3
29/10/19,TM,procure,30,167.2
29/10/19,TM,sold,30,167.4
29/10/19,TM,sold,30,167.5
29/10/19,TM,sold,28,167.5
29/10/19,TM,sold,2,167.5
29/10/19,TM,procure,30,167.1
29/10/19,TM,procure,30,167.2
29/10/19,TM,procure,30,167.1
29/10/19,TM,sold,30,167.4
29/10/19,TM,sold,30,167.6
29/10/19,TM,sold,30,167.6
29/10/19,TM,sold,30,167.5
29/10/19,TM,sold,30,167.5
29/10/19,TM,sold,30,168
29/10/19,TM,sold,30,168.2
29/10/19,TM,sold,30,167.9
29/10/19,TM,sold,30,167.8
29/10/19,TM,sold,30,167.7
29/10/19,TM,procure,500,172.15
29/10/19,TM,sold,250,171.1
29/10/19,TM,sold,70,171.05
29/10/19,TM,procure,10,171.2
29/10/19,TM,sold,10,171.1
29/10/19,TM,procure,30,174.05
29/10/19,TM,procure,30,173.95
29/10/19,TM,sold,53,174.35
29/10/19,TM,sold,30,174.25
29/10/19,TM,sold,47,174.35
29/10/19,TM,procure,30,174.45
29/10/19,TM,sold,30,174.75
29/10/19,TM,procure,70,174.1
29/10/19,TM,procure,50,173.9
29/10/19,TM,sold,50,174.4
29/10/19,TM,procure,30,173.25
29/10/19,TM,sold,25,173.75
29/10/19,TM,sold,5,173.75
30/10/19,TM,procure,50,169.4
30/10/19,TM,sold,50,169.9
30/10/19,TM,procure,50,170.55
30/10/19,TM,sold,50,171.5
30/10/19,TM,procure,50,169.9
30/10/19,TM,procure,50,169
30/10/19,TM,sold,50,170.9
30/10/19,TM,sold,50,170.7
30/10/19,TM,procure,50,170
30/10/19,TM,sold,50,171
30/10/19,TM,procure,50,170
30/10/19,GPR,procure,100,25.7
30/10/19,TM,sold,50,171
30/10/19,TM,procure,50,173.4
30/10/19,TM,procure,50,172
30/10/19,TM,sold,18,173
30/10/19,TM,sold,32,173
30/10/19,TM,procure,50,172
30/10/19,TM,sold,50,173
30/10/19,TM,procure,30,172
30/10/19,TM,procure,30,170.95
30/10/19,TM,sold,30,172
30/10/19,TM,sold,30,173
30/10/19,TM,procure,30,171.6
31/10/19,TM,procure,30,170
31/10/19,TM,sold,30,171
31/10/19,TM,sold,30,172.6
31/10/19,TM,procure,15,173
31/10/19,TM,sold,15,173.5
31/10/19,TM,sold,50,173.9
31/10/19,TM,procure,15,174
31/10/19,TM,sold,15,174.5
31/10/19,GPR,sold,100,25.4
31/10/19,TM,procure,15,177.05
31/10/19,TM,sold,15,177.5
31/10/19,TM,procure,15,177.5
31/10/19,TM,procure,15,177
31/10/19,TM,procure,15,176.5
31/10/19,TM,sold,15,177
31/10/19,TM,sold,15,177.5
31/10/19,TM,procure,15,176
31/10/19,TM,sold,15,176.5
31/10/19,TM,procure,15,176.75
31/10/19,TM,procure,15,176.5
31/10/19,TM,procure,15,176
31/10/19,TM,sold,15,176.5
31/10/19,TM,sold,15,177
31/10/19,TM,procure,15,176.5
31/10/19,TM,sold,15,177.5
31/10/19,TM,sold,15,178
31/10/19,TM,procure,15,176.8
31/10/19,TM,procure,15,176.75
31/10/19,TM,sold,15,177
31/10/19,TM,sold,15,177.5
31/10/19,TM,sold,15,178
31/10/19,TM,procure,15,177.9
31/10/19,TM,procure,15,177.5
31/10/19,TM,sold,15,178
31/10/19,TM,sold,15,178.5
31/10/19,TM,procure,15,178.75
31/10/19,TM,procure,15,178.5
31/10/19,TM,procure,100,178.3
31/10/19,TM,sold,100,177.7
01/11/19,TSL,procure,100,385.35
01/11/19,TM,procure,90,176.35
01/11/19,TM,sold,30,176.9
01/11/19,TSL,sold,98,386.35
01/11/19,TSL,sold,2,386.35
01/11/19,TM,procure,30,175.45
01/11/19,TM,sold,90,174.6
04/11/19,TM,procure,30,172.75
04/11/19,TM,sold,30,177
04/11/19,TM,sold,30,178
04/11/19,TM,procure,30,174.55
04/11/19,TM,procure,30,173
04/11/19,TM,procure,30,172.25
05/11/19,TM,sold,30,174.8
05/11/19,TM,procure,30,174.05
05/11/19,TM,procure,30,173.95
05/11/19,TM,sold,30,175
05/11/19,TM,procure,30,175
05/11/19,TM,procure,30,174.5
05/11/19,TM,procure,30,174
06/11/19,TM,sold,30,173.6
06/11/19,TM,sold,30,174.95
06/11/19,TM,sold,30,175.4
06/11/19,TM,sold,30,175.85
07/11/19,TM,procure,30,172.9
07/11/19,TM,procure,30,171.95
07/11/19,TM,procure,30,171.05
07/11/19,TM,procure,30,170
07/11/19,TM,sold,30,171.3
07/11/19,TM,procure,30,170
07/11/19,TM,sold,20,172
08/11/19,TM,procure,20,169.9
08/11/19,TM,sold,20,172
08/11/19,TM,sold,30,172.95
08/11/19,TM,sold,30,173.75
08/11/19,TM,sold,30,176.5
08/11/19,TM,sold,30,177.2
08/11/19,TM,sold,30,178.5
08/11/19,TM,procure,20,170
08/11/19,TM,procure,30,169.15
08/11/19,TM,procure,30,168.1
11/11/19,TM,procure,30,169.9
11/11/19,TM,procure,30,171.25
13/11/19,TM,procure,30,172.95
13/11/19,TM,sold,2,172.9
13/11/19,TM,sold,28,172.8
13/11/19,TM,sold,30,173
13/11/19,TM,sold,30,173.95
13/11/19,TM,sold,30,174.85
13/11/19,TM,sold,30,175.9
13/11/19,TM,procure,30,173
13/11/19,TM,procure,30,172
13/11/19,TM,procure,30,171
13/11/19,TM,procure,30,170
14/11/19,TM,procure,30,169.2
14/11/19,TM,procure,5,168.25
14/11/19,TM,procure,25,168.25
15/11/19,TM,sold,30,170.4
15/11/19,TM,procure,30,169
15/11/19,TM,sold,30,171.05
15/11/19,TM,procure,30,169
18/11/19,TM,sold,30,169.9
18/11/19,TM,sold,10,170.55
18/11/19,TM,sold,5,170.6
18/11/19,TM,sold,15,170.6
18/11/19,TM,procure,30,169.8
18/11/19,TM,sold,50,170.5
18/11/19,TM,sold,30,171
18/11/19,TM,procure,30,170
19/11/19,TM,procure,50,169.75
19/11/19,TM,procure,30,169.1
20/11/19,TM,sold,30,167.65
20/11/19,TM,sold,30,169
20/11/19,TM,sold,30,170
20/11/19,TM,procure,30,168.05
20/11/19,TM,procure,30,167
21/11/19,TM,procure,30,165.95
21/11/19,TM,sold,30,169.95
21/11/19,TM,procure,30,165.85
22/11/19,TM,sold,30,164
22/11/19,TM,procure,30,162.15
25/11/19,TM,sold,30,161.35
25/11/19,TM,sold,30,163
25/11/19,TM,sold,30,163.85
25/11/19,TM,procure,30,162.75
25/11/19,TM,sold,30,164
25/11/19,TM,sold,21,164.95
25/11/19,TM,sold,9,164.9
25/11/19,TM,procure,30,165
25/11/19,TM,sold,30,165.55
25/11/19,TM,sold,30,166
26/11/19,TM,procure,30,167.05
26/11/19,TM,procure,30,165.05
26/11/19,TM,procure,30,164.15
26/11/19,TM,sold,30,165.8
26/11/19,TM,sold,30,166.2
26/11/19,TM,procure,30,165
26/11/19,TM,sold,30,165.25
26/11/19,TM,procure,30,165
26/11/19,TM,procure,30,164.15
26/11/19,TM,procure,30,163.1
27/11/19,TM,sold,30,167.85
27/11/19,TM,sold,30,168.9
27/11/19,TM,sold,30,167.75
27/11/19,TM,procure,30,166.9
27/11/19,TM,sold,30,167
27/11/19,TM,procure,30,166
27/11/19,TM,sold,30,167
27/11/19,TM,procure,30,166.55
27/11/19,TM,sold,10,166.85
27/11/19,TM,sold,10,166.9
27/11/19,TM,procure,10,166.6
27/11/19,TM,procure,10,166.5
27/11/19,TM,procure,10,166.55
27/11/19,TM,procure,10,166.45
27/11/19,TM,procure,10,166.4
27/11/19,TM,procure,10,166.4
27/11/19,TM,procure,10,166.35
27/11/19,TM,procure,10,166.3
27/11/19,TM,procure,30,166
27/11/19,TM,sold,90,165.65
28/11/19,TM,procure,30,165.05
28/11/19,TM,procure,30,164.05
28/11/19,TM,sold,30,164.5
28/11/19,TM,sold,30,165.55
28/11/19,TM,procure,30,165
28/11/19,TM,sold,30,165.5
28/11/19,TM,procure,30,165
28/11/19,TM,procure,30,164.5
28/11/19,TM,procure,30,164.5
28/11/19,TM,sold,30,165
28/11/19,TM,sold,30,165.5
29/11/19,TM,sold,30,166
29/11/19,TM,sold,90,167
29/11/19,TM,procure,30,165.7
29/11/19,TM,sold,30,166
29/11/19,TM,sold,10,166.1
29/11/19,TM,procure,10,165.8
29/11/19,TM,sold,10,166.3
29/11/19,TM,sold,10,166.4
29/11/19,TM,sold,10,166.5
29/11/19,TM,procure,10,166.2
29/11/19,TM,procure,10,166.1
29/11/19,TM,procure,10,166
29/11/19,TM,procure,10,165.6
29/11/19,TM,procure,10,165.7
29/11/19,TM,sold,10,165.9
29/11/19,TM,sold,10,166
29/11/19,TM,procure,10,165.7
29/11/19,TM,procure,10,165.75
29/11/19,TM,sold,10,165.9
29/11/19,TM,sold,10,166
29/11/19,TM,sold,10,166.1
29/11/19,TM,procure,2,166
29/11/19,TM,procure,8,166
29/11/19,TM,sold,10,166.2
29/11/19,TM,sold,10,166.3
29/11/19,TM,procure,10,166
29/11/19,TM,procure,10,166
29/11/19,TM,procure,10,165.9
29/11/19,TM,procure,10,165.6
29/11/19,TM,sold,10,165.7
29/11/19,TM,procure,10,165.6
29/11/19,TM,procure,10,165.4
29/11/19,TM,procure,10,165.45
29/11/19,TM,procure,10,165.3
29/11/19,TM,sold,10,165.6
29/11/19,TM,procure,10,165.3
29/11/19,TM,procure,10,165.2
29/11/19,TM,procure,10,165.1
29/11/19,TM,procure,30,165
29/11/19,TM,procure,10,164.9
29/11/19,TM,sold,10,165
29/11/19,TM,sold,10,165.1
29/11/19,TM,procure,10,164.8
29/11/19,TM,procure,10,164.7
29/11/19,TM,sold,10,164.95
29/11/19,TM,sold,10,165
29/11/19,TM,procure,10,164.8
29/11/19,TM,procure,10,164.7
29/11/19,TM,procure,10,164.7
29/11/19,TM,procure,10,164.6
29/11/19,TM,procure,10,164.5
29/11/19,TM,procure,30,164
29/11/19,TM,sold,10,163.3
29/11/19,TM,sold,10,163.4
29/11/19,TM,sold,10,163.5
29/11/19,TM,sold,10,163.65
29/11/19,TM,procure,10,163.5
29/11/19,TM,procure,10,163.35
29/11/19,TM,sold,10,163.9
29/11/19,TM,procure,10,163.6
29/11/19,TM,sold,10,163.95
29/11/19,TM,sold,10,164.05
29/11/19,TM,sold,10,164.05
29/11/19,TM,sold,10,164.35
29/11/19,TM,sold,10,164.4
29/11/19,TM,procure,10,164.1
29/11/19,TM,procure,10,164.05
29/11/19,TM,sold,10,164.1
29/11/19,TM,sold,10,164.2
29/11/19,TM,sold,10,164.3
29/11/19,TM,procure,10,164
29/11/19,TM,procure,10,163.9
29/11/19,TM,sold,20,164.3
29/11/19,TM,sold,10,164.4
29/11/19,TM,sold,10,164.8
29/11/19,TM,sold,10,164.6
29/11/19,TM,sold,10,164.55
29/11/19,TM,procure,10,164.3
29/11/19,TM,procure,10,164.25
29/11/19,TM,sold,10,164.5
29/11/19,TM,procure,10,164.4
29/11/19,TM,procure,10,164.3
29/11/19,TM,procure,10,164.2
29/11/19,TM,procure,10,164.1
29/11/19,TM,procure,10,164
29/11/19,TM,procure,10,163.9
29/11/19,TM,procure,10,163.8
29/11/19,TM,procure,10,163.75
29/11/19,TM,procure,10,163.8
29/11/19,TM,procure,10,163.7
29/11/19,TM,procure,10,163.6
29/11/19,TM,sold,10,163.4
29/11/19,TM,sold,10,163.5
29/11/19,TM,sold,10,163.6
29/11/19,TM,sold,10,163.7
29/11/19,TM,procure,10,163.5
29/11/19,TM,procure,10,163.4
29/11/19,TM,procure,10,163.3
29/11/19,TM,sold,10,163.6
29/11/19,TM,sold,10,163.8
29/11/19,TM,procure,10,163.4
29/11/19,TM,procure,10,163.3
29/11/19,TM,procure,10,163.2
29/11/19,TM,procure,10,163.1
02/12/19,TM,sold,30,161.2
02/12/19,TM,sold,30,161.35
02/12/19,TM,procure,30,161
02/12/19,TM,sold,30,161.3
02/12/19,TM,procure,30,161
02/12/19,TM,sold,30,161.3
02/12/19,TM,procure,30,161
02/12/19,TM,sold,24,161.3
02/12/19,TM,sold,6,161.3
02/12/19,TM,procure,30,161
03/12/19,TM,procure,30,162.7
03/12/19,TM,procure,30,162.25
03/12/19,TM,procure,60,162
03/12/19,TM,sold,60,162.35
03/12/19,TM,procure,60,162
03/12/19,TM,sold,10,160.1
03/12/19,TM,sold,10,160.2
03/12/19,TM,sold,10,160.45
03/12/19,TM,procure,10,160.15
03/12/19,TM,procure,10,159.9
03/12/19,TM,procure,10,159.8
03/12/19,TM,sold,10,160.05
03/12/19,TM,sold,10,160.1
03/12/19,TM,procure,10,159.8
03/12/19,TM,procure,10,159.7
03/12/19,TM,sold,10,159.6
03/12/19,TM,sold,10,159.7
03/12/19,TM,sold,10,159.8
03/12/19,TM,procure,5,159.6
03/12/19,TM,procure,10,159.5
03/12/19,TM,procure,10,159.4
03/12/19,TM,procure,10,159.3
03/12/19,TM,sold,10,158.55
03/12/19,TM,sold,10,158.75
03/12/19,TM,sold,10,158.95
03/12/19,TM,sold,30,159
03/12/19,TM,sold,10,159.05
03/12/19,TM,sold,10,159.1
03/12/19,TM,sold,90,158.8
03/12/19,TM,procure,10,158.8
03/12/19,TM,procure,1,158.75
03/12/19,TM,procure,9,158.75
03/12/19,TM,procure,30,158.7
03/12/19,TM,procure,10,158.65
03/12/19,TM,procure,90,158.5
03/12/19,TM,procure,10,158.45
03/12/19,TM,procure,10,158.35
03/12/19,TM,sold,3,158.4
03/12/19,TM,sold,27,158.4
03/12/19,TM,procure,30,158.1
03/12/19,TM,sold,30,158.5
03/12/19,TM,sold,30,158.3
03/12/19,TM,sold,10,158.7
03/12/19,TM,procure,10,158.4
03/12/19,TM,sold,10,158.4
03/12/19,TM,procure,16,158.2
03/12/19,TM,procure,14,158.2
03/12/19,TM,procure,30,158
03/12/19,TM,sold,30,158.75
03/12/19,TM,sold,10,159.3
03/12/19,TM,procure,10,159
03/12/19,TM,sold,10,158.7
03/12/19,TM,procure,30,158.45
03/12/19,TM,procure,10,158.4
03/12/19,TM,procure,10,158.1
04/12/19,TM,sold,90,158.6
04/12/19,TM,procure,10,159.3
04/12/19,TM,sold,10,159.6
04/12/19,TM,procure,10,159.8
04/12/19,TM,sold,1,160
04/12/19,TM,sold,4,160
04/12/19,TM,sold,10,160.1
04/12/19,TM,procure,30,160.9
04/12/19,TM,procure,10,160.55
04/12/19,TM,procure,10,160.45
04/12/19,TM,sold,10,160.75
04/12/19,TM,sold,10,160.85
04/12/19,TM,procure,10,160.8
04/12/19,TM,sold,10,161.1
04/12/19,TM,sold,30,161.2
04/12/19,TM,sold,10,161.5
04/12/19,TM,procure,10,161.8
04/12/19,TM,procure,10,161.75
04/12/19,TM,procure,10,161.4
04/12/19,TM,procure,10,161.15
04/12/19,TM,sold,10,160.95
04/12/19,TM,sold,10,161.1
04/12/19,TM,procure,10,160.8
04/12/19,TM,procure,10,160.7
04/12/19,TM,sold,10,160.8
04/12/19,TM,procure,10,160.6
04/12/19,TM,procure,10,160.5
04/12/19,TM,procure,10,160.6
04/12/19,TM,sold,10,160.55
04/12/19,TM,sold,10,160.7
04/12/19,TM,sold,10,160.8
04/12/19,TM,sold,10,160.9
04/12/19,TM,sold,10,161
04/12/19,TM,sold,10,160.8
04/12/19,TM,procure,10,160.65
04/12/19,TM,sold,10,160.65
04/12/19,TM,sold,10,160.95
04/12/19,TM,sold,10,161.3
04/12/19,TM,procure,10,161.1
04/12/19,TM,procure,10,161.2
04/12/19,TM,procure,10,161
04/12/19,TM,procure,10,160.9
04/12/19,TM,procure,10,160.8
04/12/19,TM,procure,10,160.7
04/12/19,TM,sold,10,161
04/12/19,TM,sold,10,160.95
04/12/19,TM,sold,10,160.9
04/12/19,TM,sold,10,161.1
04/12/19,TM,sold,30,160.75
04/12/19,TM,procure,10,160.65
04/12/19,TM,procure,8,160.5
04/12/19,TM,procure,10,160.6
04/12/19,TM,sold,30,160.7
04/12/19,TM,sold,10,161.3
04/12/19,TM,sold,10,161.2
04/12/19,TM,sold,10,161.4
04/12/19,TM,sold,10,161.5
04/12/19,TM,sold,10,161.7
04/12/19,TM,sold,10,162.05
04/12/19,TM,sold,10,162.15
04/12/19,TM,sold,30,162.4
04/12/19,TM,sold,10,162.9
04/12/19,TM,sold,5,162.85
04/12/19,TM,procure,10,162.7
04/12/19,TM,procure,10,162.6
04/12/19,TM,procure,10,162.6
04/12/19,TM,procure,5,162.55
04/12/19,TM,procure,10,162.5
04/12/19,TM,sold,10,162.5
04/12/19,TM,sold,10,162.6
04/12/19,TM,sold,10,162.8
04/12/19,TM,sold,10,162.9
04/12/19,TM,sold,10,163
04/12/19,TM,procure,10,163
04/12/19,TM,procure,10,162.9
04/12/19,TM,procure,10,162.8
04/12/19,TM,sold,10,162.9
04/12/19,TM,sold,10,162.8
04/12/19,TM,sold,10,163
04/12/19,TM,sold,10,163.1
04/12/19,TM,sold,10,163.2
04/12/19,TM,sold,10,163.3
04/12/19,TM,procure,10,163.3
04/12/19,TM,sold,10,163.6
04/12/19,TM,procure,60,163.75
04/12/19,TM,procure,10,163.2
04/12/19,TM,sold,10,163.5
04/12/19,TM,procure,25,163.85
04/12/19,TM,procure,5,163.85
04/12/19,TM,procure,5,163.95
04/12/19,TM,sold,90,165.85
04/12/19,TM,sold,23,165.3
04/12/19,TM,procure,30,167.35
04/12/19,TM,procure,97,167.65
04/12/19,TM,sold,97,169.5
04/12/19,TM,procure,90,169
04/12/19,TM,procure,5,169.4
04/12/19,TM,procure,85,169.5
04/12/19,TM,sold,90,169.3
05/12/19,TM,procure,150,171.05
05/12/19,TM,sold,120,171.7
05/12/19,TM,procure,97,172
05/12/19,TM,sold,150,168.6
05/12/19,TM,procure,150,167
05/12/19,TM,sold,150,166.8
05/12/19,TM,procure,150,167
05/12/19,TM,sold,97,166.15
05/12/19,TM,sold,10,166.05
05/12/19,TM,sold,10,166.05
05/12/19,TM,sold,10,166.05
05/12/19,TM,sold,10,166.1
05/12/19,TM,sold,10,166.1
05/12/19,TM,sold,100,166.1
06/12/19,TM,procure,29,167.2
06/12/19,TM,procure,29,167.2
06/12/19,TM,procure,29,167.2
06/12/19,TM,procure,29,167.2
06/12/19,TM,procure,84,167.2
06/12/19,TM,sold,200,165.8
06/12/19,TM,procure,200,166.2
06/12/19,TM,sold,200,164.7
06/12/19,TM,procure,200,164.95
06/12/19,TM,sold,200,163.75
06/12/19,TM,procure,200,163
06/12/19,TM,sold,200,162.8
06/12/19,TM,procure,113,161.8
06/12/19,TM,procure,87,161.85
06/12/19,TM,sold,36,161.9
06/12/19,TM,sold,164,161.9
06/12/19,TM,procure,200,160.95
09/12/19,TM,sold,200,162.9
09/12/19,TM,procure,166,163
09/12/19,TM,procure,34,163.05
09/12/19,TM,sold,200,163.8
09/12/19,TM,procure,200,164.05
09/12/19,TM,procure,200,165.05
09/12/19,TM,sold,200,165.8
09/12/19,TM,sold,200,165.9
09/12/19,TM,procure,124,165
09/12/19,TM,procure,1,165
09/12/19,TM,procure,70,165
09/12/19,TM,procure,1,165
09/12/19,TM,procure,4,165
09/12/19,TM,procure,200,164.95
09/12/19,TM,sold,200,164.7
09/12/19,TM,sold,200,165.8
09/12/19,TM,procure,200,165.2
09/12/19,TM,procure,200,164.05
09/12/19,TM,sold,200,163.9
09/12/19,TM,procure,200,164.5
09/12/19,TM,sold,200,161.75
09/12/19,TM,procure,200,161.05
09/12/19,TM,sold,200,160.85
09/12/19,TM,procure,19,160
09/12/19,TM,procure,24,160
09/12/19,TM,procure,24,160
09/12/19,TM,procure,24,160
09/12/19,TM,procure,24,160
09/12/19,TM,procure,24,160
09/12/19,TM,procure,24,160
09/12/19,TM,procure,24,160
09/12/19,TM,procure,13,160
09/12/19,TM,sold,200,160
09/12/19,TM,sold,200,160.9
10/12/19,TM,procure,200,162.2
10/12/19,TM,procure,200,163
10/12/19,TM,sold,40,160.75
10/12/19,TM,procure,40,160.2
10/12/19,TM,sold,40,159.75
10/12/19,TM,sold,40,160.7
10/12/19,TM,procure,40,160
10/12/19,TM,sold,40,160.9
10/12/19,TM,sold,11,161.9
10/12/19,TM,sold,29,161.9
10/12/19,TM,procure,40,162.05
10/12/19,TM,procure,32,161
10/12/19,TM,procure,8,161.1
10/12/19,TM,procure,40,160.1
11/12/19,TM,sold,40,160.8
11/12/19,TM,procure,40,161.15
11/12/19,TM,sold,40,160.35
11/12/19,TM,sold,40,160.9
11/12/19,TM,sold,40,161.5
11/12/19,TM,procure,40,160.45
11/12/19,TM,procure,40,160.1
11/12/19,TM,procure,40,159.4
11/12/19,TM,sold,40,158.75
11/12/19,TM,procure,40,157.95
11/12/19,TM,sold,40,157.9
11/12/19,TM,sold,40,158.9
11/12/19,TM,sold,40,159.9
11/12/19,TM,procure,40,158.7
11/12/19,TM,sold,40,159.9
11/12/19,TM,sold,40,160.9
11/12/19,TM,sold,40,161.9
11/12/19,TM,sold,40,161.7
11/12/19,TM,sold,40,162.7
11/12/19,TM,procure,1,161.75
11/12/19,TM,procure,30,161.75
12/12/19,TM,procure,40,163.1
12/12/19,TM,sold,5,163.85
12/12/19,TM,sold,35,163.85
12/12/19,TM,procure,40,164.05
12/12/19,TM,sold,40,163.9
12/12/19,TM,procure,40,165.1
12/12/19,TM,sold,40,165.85
12/12/19,TM,procure,40,166
12/12/19,TM,sold,40,165.5
12/12/19,TM,sold,40,165.95
12/12/19,TM,sold,40,166.9
12/12/19,TM,procure,40,167
12/12/19,YB,procure,100,44.6
12/12/19,TM,sold,40,166.95
12/12/19,TM,sold,40,167.95
12/12/19,TM,procure,40,168
12/12/19,TM,procure,40,166.95
12/12/19,TM,sold,40,168.5
12/12/19,TM,procure,40,168.95
12/12/19,TM,sold,40,168.85
12/12/19,TM,sold,40,169.85
12/12/19,YB,sold,100,45.9
12/12/19,YB,procure,100,46
12/12/19,TM,procure,40,170
12/12/19,YB,sold,100,46.85
12/12/19,TM,sold,40,170.85
12/12/19,TM,procure,40,171
12/12/19,TM,procure,40,170
12/12/19,TM,sold,40,170.9
12/12/19,TM,sold,40,171.85
12/12/19,TM,procure,200,172.15
12/12/19,TM,procure,40,172.1
12/12/19,TM,sold,40,171.8
12/12/19,TM,sold,200,173.7
12/12/19,TM,procure,200,174.1
13/12/19,TM,sold,200,178.45
13/12/19,TM,procure,40,181.9
13/12/19,TM,procure,9,181.9
13/12/19,TM,sold,40,181.9
13/12/19,TM,procure,40,180
13/12/19,TM,sold,40,179.8
13/12/19,TM,procure,40,177
13/12/19,TM,sold,40,177.7
13/12/19,TM,procure,40,175.9
16/12/19,TM,procure,40,174.9
16/12/19,TM,sold,7,175.8
16/12/19,TM,sold,33,175.75
17/12/19,TM,procure,40,176.1
17/12/19,TM,sold,40,175.95
17/12/19,TM,sold,40,177.7
17/12/19,TM,procure,8,176.1
17/12/19,TM,procure,32,176.1
17/12/19,TM,sold,40,176.65
17/12/19,TM,sold,40,177.85
17/12/19,TM,procure,40,178
17/12/19,TM,sold,40,179.7
17/12/19,TM,procure,40,180.1
18/12/19,TM,sold,40,182
18/12/19,TM,procure,40,182.1
18/12/19,TM,sold,40,183.7
18/12/19,TM,procure,40,184.05
18/12/19,TM,procure,40,178.05
18/12/19,TM,sold,40,177.9
18/12/19,TM,procure,25,175.85
18/12/19,TM,procure,15,175.95
18/12/19,TM,procure,40,175
18/12/19,TM,procure,40,174
18/12/19,TM,sold,40,173.7
18/12/19,TM,procure,40,171.75
18/12/19,TM,sold,40,171.7
19/12/19,TM,sold,40,175.8
19/12/19,TM,procure,40,176
19/12/19,TM,procure,40,176.9
19/12/19,TM,sold,40,177.8
20/12/19,TM,sold,40,180.65
20/12/19,TM,procure,40,178
23/12/19,TM,sold,40,176.95
23/12/19,TM,procure,40,177.1
23/12/19,TM,procure,40,175.05
23/12/19,TM,sold,40,174.85
23/12/19,TM,procure,40,175.6
23/12/19,TM,sold,40,176.9
23/12/19,TM,sold,40,177.95
23/12/19,TM,sold,40,177.95
23/12/19,TM,procure,40,178.1
23/12/19,TM,sold,40,178.8
23/12/19,TM,procure,40,176.05
23/12/19,TM,procure,40,176.2
23/12/19,TM,procure,40,176.1
23/12/19,TM,procure,40,175
24/12/19,TM,sold,80,177.85
24/12/19,TM,procure,80,176.7
24/12/19,TM,procure,80,175.9
24/12/19,TM,sold,80,175.8
24/12/19,TM,procure,80,176
24/12/19,TM,procure,1,175.1
24/12/19,TM,procure,79,175.1
24/12/19,TM,sold,80,174.8
27/12/19,TM,sold,40,175.9
27/12/19,TM,sold,20,176.55
27/12/19,TM,procure,20,175.5
27/12/19,TM,sold,20,176.5
30/12/19,TM,sold,80,177.05
30/12/19,TM,sold,80,177.95
30/12/19,TM,procure,80,178
30/12/19,TM,sold,60,177.95
30/12/19,TM,sold,80,178.9
30/12/19,TM,procure,80,179
30/12/19,TM,sold,80,179.95
30/12/19,TM,procure,80,179.95
30/12/19,TM,sold,80,180.9
30/12/19,TM,procure,80,180.15
30/12/19,TM,sold,80,181.9
30/12/19,TM,procure,80,182
